OFTIC,TICKER,CUSIP,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
WDC,WDC,95810210,WESTERN DIGITAL,20180331,EPS,QTR,20180426,3.63
WDC,WDC,95810210,WESTERN DIGITAL,20171231,EPS,QTR,20180125,3.95
WDFC,WDFC,92923610,WD 40 CO,20220531,EPS,QTR,20220707,1.07
WDFC,WDFC,92923610,WD 40 CO,20220228,EPS,QTR,20220407,1.41
WDFC,WDFC,92923610,WD 40 CO,20211130,EPS,QTR,20220106,1.34
WDFC,WDFC,92923610,WD 40 CO,20210831,EPS,QTR,20211019,0.61
WDFC,WDFC,92923610,WD 40 CO,20210531,EPS,QTR,20210707,1.52
WDFC,WDFC,92923610,WD 40 CO,20210228,EPS,QTR,20210408,1.24
WDFC,WDFC,92923610,WD 40 CO,20201130,EPS,QTR,20210107,1.72
WDFC,WDFC,92923610,WD 40 CO,20200831,EPS,QTR,20201020,1.42
WDFC,WDFC,92923610,WD 40 CO,20200531,EPS,QTR,20200709,1.06
WDFC,WDFC,92923610,WD 40 CO,20200229,EPS,QTR,20200409,1.04
WDFC,WDFC,92923610,WD 40 CO,20191130,EPS,QTR,20200109,0.88
WDFC,WDFC,92923610,WD 40 CO,20190831,EPS,QTR,20191017,1.26
WDFC,WDFC,92923610,WD 40 CO,20190531,EPS,QTR,20190709,1.3
WDFC,WDFC,92923610,WD 40 CO,20190228,EPS,QTR,20190409,1.14
WDFC,WDFC,92923610,WD 40 CO,20181130,EPS,QTR,20190109,0.95
WDFC,WDFC,92923610,WD 40 CO,20180831,EPS,QTR,20181018,1.54
WDFC,WDFC,92923610,WD 40 CO,20180531,EPS,QTR,20180710,1.15
WDFC,WDFC,92923610,WD 40 CO,20180228,EPS,QTR,20180405,1.05
WDFC,WDFC,92923610,WD 40 CO,20171130,EPS,QTR,20180109,0.9
WDR,WDR,93005910,WADDELL REED FIN,20210331,EPS,QTR,20210429,0.7
WDR,WDR,93005910,WADDELL REED FIN,20201231,EPS,QTR,20210202,0.41
WDR,WDR,93005910,WADDELL REED FIN,20200930,EPS,QTR,20201027,0.48
WDR,WDR,93005910,WADDELL REED FIN,20200630,EPS,QTR,20200728,0.23
WDR,WDR,93005910,WADDELL REED FIN,20200331,EPS,QTR,20200428,0.32
WDR,WDR,93005910,WADDELL REED FIN,20191231,EPS,QTR,20200204,0.51
WDR,WDR,93005910,WADDELL REED FIN,20190930,EPS,QTR,20191029,0.46
WDR,WDR,93005910,WADDELL REED FIN,20190630,EPS,QTR,20190730,0.42
WDR,WDR,93005910,WADDELL REED FIN,20190331,EPS,QTR,20190430,0.42
WDR,WDR,93005910,WADDELL REED FIN,20181231,EPS,QTR,20190205,0.6
WDR,WDR,93005910,WADDELL REED FIN,20180930,EPS,QTR,20181030,0.58
WDR,WDR,93005910,WADDELL REED FIN,20180630,EPS,QTR,20180731,0.47
WDR,WDR,93005910,WADDELL REED FIN,20180331,EPS,QTR,20180501,0.56
WDR,WDR,93005910,WADDELL REED FIN,20171231,EPS,QTR,20180130,0.48
WERN,WERN,95075510,WERNER ENTPRISE,20220630,EPS,QTR,20220803,0.87
WERN,WERN,95075510,WERNER ENTPRISE,20220331,EPS,QTR,20220503,0.96
WERN,WERN,95075510,WERNER ENTPRISE,20211231,EPS,QTR,20220203,1.13
WERN,WERN,95075510,WERNER ENTPRISE,20210930,EPS,QTR,20211028,0.79
WERN,WERN,95075510,WERNER ENTPRISE,20210630,EPS,QTR,20210729,0.86
WERN,WERN,95075510,WERNER ENTPRISE,20210331,EPS,QTR,20210428,0.68
WERN,WERN,95075510,WERNER ENTERS,20201231,EPS,QTR,20210204,0.89
WERN,WERN,95075510,WERNER ENTERS,20200930,EPS,QTR,20201028,0.69
WERN,WERN,95075510,WERNER ENTERS,20200630,EPS,QTR,20200729,0.62
WERN,WERN,95075510,WERNER ENTERS,20200331,EPS,QTR,20200428,0.4
WERN,WERN,95075510,WERNER ENTERS,20191231,EPS,QTR,20200205,0.67
WERN,WERN,95075510,WERNER ENTERS,20190930,EPS,QTR,20191024,0.57
WERN,WERN,95075510,WERNER ENTERS,20190630,EPS,QTR,20190725,0.63
WERN,WERN,95075510,WERNER ENTERS,20190331,EPS,QTR,20190425,0.52
WERN,WERN,95075510,WERNER ENTERS,20181231,EPS,QTR,20190206,0.75
WERN,WERN,95075510,WERNER ENTERS,20180930,EPS,QTR,20181018,0.64
WERN,WERN,95075510,WERNER ENTERS,20180630,EPS,QTR,20180723,0.61
WERN,WERN,95075510,WERNER ENTERS,20180331,EPS,QTR,20180419,0.38
WERN,WERN,95075510,WERNER ENTERS,20171231,EPS,QTR,20180129,0.42
WGL,WGL,92924F10,WGL HOLDING INC,20180331,EPS,QTR,20180503,2.12
WGL,WGL,92924F10,WGL HOLDING INC,20171231,EPS,QTR,20180207,1.84
WGO,WGO,97463710,WINNEBAGO INDS,20220531,EPS,QTR,20220622,4.13
WGO,WGO,97463710,WINNEBAGO INDS,20220228,EPS,QTR,20220323,3.14
WGO,WGO,97463710,WINNEBAGO INDS,20211130,EPS,QTR,20211217,3.51
WGO,WGO,97463710,WINNEBAGO INDS,20210831,EPS,QTR,20211020,2.57
WGO,WGO,97463710,WINNEBAGO INDS,20210531,EPS,QTR,20210623,2.16
WGO,WGO,97463710,WINNEBAGO INDS,20210228,EPS,QTR,20210324,2.12
WGO,WGO,97463710,WINNEBAGO IND,20201130,EPS,QTR,20201218,1.69
WGO,WGO,97463710,WINNEBAGO IND,20200831,EPS,QTR,20201021,1.45
WGO,WGO,97463710,WINNEBAGO IND,20200531,EPS,QTR,20200624,-0.26
WGO,WGO,97463710,WINNEBAGO IND,20200229,EPS,QTR,20200325,0.67
WGO,WGO,97463710,WINNEBAGO IND,20191130,EPS,QTR,20191220,0.73
WGO,WGO,97463710,WINNEBAGO IND,20190831,EPS,QTR,20191023,1.03
WGO,WGO,97463710,WINNEBAGO IND,20190531,EPS,QTR,20190619,1.14
WGO,WGO,97463710,WINNEBAGO IND,20190228,EPS,QTR,20190325,0.68
WGO,WGO,97463710,WINNEBAGO IND,20181130,EPS,QTR,20181219,0.7
WGO,WGO,97463710,WINNEBAGO IND,20180831,EPS,QTR,20181017,0.94
WGO,WGO,97463710,WINNEBAGO IND,20180531,EPS,QTR,20180620,1.02
WGO,WGO,97463710,WINNEBAGO IND,20180228,EPS,QTR,20180321,0.62
WHG,WHG,96176510,WESTWOOD HLDGS,20201231,EPS,QTR,20210210,
WHG,WHG,96176510,WESTWOOD HLDGS,20200930,EPS,QTR,20201028,
WHG,WHG,96176510,WESTWOOD HLDGS,20200630,EPS,QTR,20200729,
WHG,WHG,96176510,WESTWOOD HLDGS,20200331,EPS,QTR,20200429,
WHG,WHG,96176510,WESTWOOD HLDGS,20191231,EPS,QTR,20200205,
WHG,WHG,96176510,WESTWOOD HLDGS,20190930,EPS,QTR,20191030,
WHG,WHG,96176510,WESTWOOD HLDGS,20190630,EPS,QTR,20190731,
WHG,WHG,96176510,WESTWOOD HLDGS,20190331,EPS,QTR,20190424,
WHG,WHG,96176510,WESTWOOD HLDGS,20181231,EPS,QTR,20190206,
WHG,WHG,96176510,WESTWOOD HLDGS,20180930,EPS,QTR,20181024,
WHG,WHG,96176510,WESTWOOD HLDGS,20180630,EPS,QTR,20180725,
WHG,WHG,96176510,WESTWOOD HLDGS,20171231,EPS,QTR,20180208,
WHR,WHR,96332010,WHIRLPOOL,20220630,EPS,QTR,20220725,5.97
WHR,WHR,96332010,WHIRLPOOL,20220331,EPS,QTR,20220425,5.31
WHR,WHR,96332010,WHIRLPOOL,20211231,EPS,QTR,20220126,6.14
WHR,WHR,96332010,WHIRLPOOL,20210930,EPS,QTR,20211021,6.68
WHR,WHR,96332010,WHIRLPOOL,20210630,EPS,QTR,20210721,6.64
WHR,WHR,96332010,WHIRLPOOL,20210331,EPS,QTR,20210421,7.2
WHR,WHR,96332010,WHIRLPOOL,20201231,EPS,QTR,20210127,6.64
WHR,WHR,96332010,WHIRLPOOL,20200930,EPS,QTR,20201021,6.91
WHR,WHR,96332010,WHIRLPOOL,20200630,EPS,QTR,20200722,2.15
WHR,WHR,96332010,WHIRLPOOL,20200331,EPS,QTR,20200430,2.82
WHR,WHR,96332010,WHIRLPOOL,20191231,EPS,QTR,20200127,4.91
WHR,WHR,96332010,WHIRLPOOL,20190930,EPS,QTR,20191022,3.97
WHR,WHR,96332010,WHIRLPOOL,20190630,EPS,QTR,20190722,4.01
WHR,WHR,96332010,WHIRLPOOL,20190331,EPS,QTR,20190422,3.11
WHR,WHR,96332010,WHIRLPOOL,20181231,EPS,QTR,20190128,4.75
WHR,WHR,96332010,WHIRLPOOL,20180930,EPS,QTR,20181024,4.55
WHR,WHR,96332010,WHIRLPOOL,20180630,EPS,QTR,20180723,3.2
WHR,WHR,96332010,WHIRLPOOL,20180331,EPS,QTR,20180423,2.81
WHR,WHR,96332010,WHIRLPOOL,20171231,EPS,QTR,20180124,4.1
WIFI,WIFI,09739C10,BOINGO WIRELESS,20210331,EPS,QTR,20210510,-0.14
WIFI,WIFI,09739C10,BOINGO WIRELESS,20201231,EPS,QTR,20210301,-0.08
WIFI,WIFI,09739C10,BOINGO WIRELESS,20200930,EPS,QTR,20201109,-0.07
WIFI,WIFI,09739C10,BOINGO WIRELESS,20200630,EPS,QTR,20200804,-0.08
WIFI,WIFI,09739C10,BOINGO WIRELESS,20200331,EPS,QTR,20200505,-0.1
WIFI,WIFI,09739C10,BOINGO WIRELESS,20191231,EPS,QTR,20200302,-0.12
WIFI,WIFI,09739C10,BOINGO WIRELESS,20190930,EPS,QTR,20191105,0
WIFI,WIFI,09739C10,BOINGO WIRELESS,20190630,EPS,QTR,20190801,0
WIFI,WIFI,09739C10,BOINGO WIRELESS,20190331,EPS,QTR,20190508,-0.12
WIFI,WIFI,09739C10,BOINGO WIRELESS,20181231,EPS,QTR,20190227,0.01
WIFI,WIFI,09739C10,BOINGO WIRELESS,20180930,EPS,QTR,20181101,-0.01
WIFI,WIFI,09739C10,BOINGO WIRELESS,20180630,EPS,QTR,20180801,0.05
WIFI,WIFI,09739C10,BOINGO WIRELESS,20180331,EPS,QTR,20180503,-0.08
WIFI,WIFI,09739C10,BOINGO WIRELESS,20171231,EPS,QTR,20180227,-0.02
WIRE,WIRE,29256210,ENCORE WIRE,20220630,EPS,QTR,20220725,10.71
WIRE,WIRE,29256210,ENCORE WIRE,20220331,EPS,QTR,20220428,7.96
WIRE,WIRE,29256210,ENCORE WIRE,20211231,EPS,QTR,20220215,6.91
WIRE,WIRE,29256210,ENCORE WIRE,20210930,EPS,QTR,20211026,8.51
WIRE,WIRE,29256210,ENCORE WIRE,20210630,EPS,QTR,20210727,8.82
WIRE,WIRE,29256210,ENCORE WIRE,20210331,EPS,QTR,20210426,1.99
WIRE,WIRE,29256210,ENCORE WIRE CORP,20201231,EPS,QTR,20210216,1.17
WIRE,WIRE,29256210,ENCORE WIRE CORP,20200930,EPS,QTR,20201027,1.02
WIRE,WIRE,29256210,ENCORE WIRE CORP,20200630,EPS,QTR,20200729,0.6
WIRE,WIRE,29256210,ENCORE WIRE CORP,20200331,EPS,QTR,20200428,0.89
WIRE,WIRE,29256210,ENCORE WIRE CORP,20191231,EPS,QTR,20200218,0.5
WIRE,WIRE,29256210,ENCORE WIRE CORP,20190930,EPS,QTR,20191028,0.78
WIRE,WIRE,29256210,ENCORE WIRE CORP,20190630,EPS,QTR,20190730,0.85
WIRE,WIRE,29256210,ENCORE WIRE CORP,20190331,EPS,QTR,20190430,0.64
WIRE,WIRE,29256210,ENCORE WIRE CORP,20181231,EPS,QTR,20190219,1.2
WIRE,WIRE,29256210,ENCORE WIRE CORP,20180930,EPS,QTR,20181030,1.13
WIRE,WIRE,29256210,ENCORE WIRE CORP,20180630,EPS,QTR,20180731,0.86
WIRE,WIRE,29256210,ENCORE WIRE CORP,20180331,EPS,QTR,20180501,0.54
WIRE,WIRE,29256210,ENCORE WIRE CORP,20171231,EPS,QTR,20180220,0.76
WK,WK,98139A10,WORKIVA,20220630,EPS,QTR,20220809,-0.17
WK,WK,98139A10,WORKIVA,20220331,EPS,QTR,20220503,-0.05
WK,WK,98139A10,WORKIVA,20211231,EPS,QTR,20220222,0.03
WK,WK,98139A10,WORKIVA,20210930,EPS,QTR,20211103,0.15
WK,WK,98139A10,WORKIVA,20210630,EPS,QTR,20210803,0.07
WK,WK,98139A10,WORKIVA,20210331,EPS,QTR,20210504,0.12
WK,WK,98139A10,WORKIVA,20201231,EPS,QTR,20210217,0.09
WK,WK,98139A10,WORKIVA,20200930,EPS,QTR,20201104,0.04
WK,WK,98139A10,WORKIVA,20200630,EPS,QTR,20200804,-0.06
WK,WK,98139A10,WORKIVA,20200331,EPS,QTR,20200430,0.03
WK,WK,98139A10,WORKIVA,20191231,EPS,QTR,20200220,-0.09
WK,WK,98139A10,WORKIVA,20190930,EPS,QTR,20191106,-0.12
WK,WK,98139A10,WORKIVA,20190630,EPS,QTR,20190806,0
WK,WK,98139A10,WORKIVA,20190331,EPS,QTR,20190501,0.01
WK,WK,98139A10,WORKIVA,20181231,EPS,QTR,20190220,0
WK,WK,98139A10,WORKIVA,20180930,EPS,QTR,20181107,-0.09
WK,WK,98139A10,WORKIVA,20180630,EPS,QTR,20180807,-0.12
WK,WK,98139A10,WORKIVA,20180331,EPS,QTR,20180502,-0.09
WK,WK,98139A10,WORKIVA,20171231,EPS,QTR,20180222,-0.19
WLDN,WLDN,96924N10,WILLDAN GROUP,20220630,EPS,QTR,20220804,-0.06
WLDN,WLDN,96924N10,WILLDAN GROUP,20220331,EPS,QTR,20220505,0.07
WLDN,WLDN,96924N10,WILLDAN GROUP,20211231,EPS,QTR,20220310,0.47
WLDN,WLDN,96924N10,WILLDAN GROUP,20210930,EPS,QTR,20211105,0.53
WLDN,WLDN,96924N10,WILLDAN GROUP,20210630,EPS,QTR,20210805,0.24
WLDN,WLDN,96924N10,WILLDAN GROUP,20210331,EPS,QTR,20210506,0.22
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20201231,EPS,QTR,20210311,0.46
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20200930,EPS,QTR,20201105,0.68
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20200630,EPS,QTR,20200806,0.17
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20200331,EPS,QTR,20200507,-0.13
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20191231,EPS,QTR,20200305,0.97
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20190930,EPS,QTR,20191030,0.65
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20190630,EPS,QTR,20190801,0.43
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20190331,EPS,QTR,20190502,0.22
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20181231,EPS,QTR,20190307,0.11
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20180930,EPS,QTR,20181101,0.35
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20180630,EPS,QTR,20180802,0.36
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20180331,EPS,QTR,20180503,0.37
WLDN,WLDN,96924N10,WILLDAN GROUP IN,20171231,EPS,QTR,20180308,0.3
WLH,WLH,55207470,WILLIAM LYN HM,20190930,EPS,QTR,20191106,0.37
WLH,WLH,55207470,WILLIAM LYN HM,20190630,EPS,QTR,20190801,0.31
WLH,WLH,55207470,WILLIAM LYN HM,20190331,EPS,QTR,20190502,0.2
WLH,WLH,55207470,WILLIAM LYN HM,20181231,EPS,QTR,20190214,0.91
WLH,WLH,55207470,WILLIAM LYN HM,20180930,EPS,QTR,20181030,0.68
WLH,WLH,55207470,WILLIAM LYN HM,20180630,EPS,QTR,20180731,0.58
WLH,WLH,55207470,WILLIAM LYN HM,20180331,EPS,QTR,20180508,0.27
WLH,WLH,55207470,WILLIAM LYN HM,20171231,EPS,QTR,20180220,0.89
WLL,WLL,96638750,WHITING PETROL,20220331,EPS,QTR,20220504,4.71
WLL,WLL,96638750,WHITING PETROL,20211231,EPS,QTR,20220223,4.23
WLL,WLL,96638750,WHITING PETROL,20210930,EPS,QTR,20211103,3.57
WLL,WLL,96638750,WHITING PETROL,20210630,EPS,QTR,20210804,3.01
WLL,WLL,96638750,WHITING PETROL,20210331,EPS,QTR,20210505,2.79
WLL,WLL,96638750,WHITING PETROLEU,20201231,EPS,QTR,20210224,1.46
WLL,WLL,96638750,WHITING PETROLEU,20200930,EPS,QTR,20201105,-0.34
WLL,WLL,96638740,WHITING PETROLEU,20200630,EPS,QTR,20200807,-87
WLL,WLL,96638740,WHITING PETROLEU,20200331,EPS,QTR,20200507,-111
WLL,WLL,96638740,WHITING PETROLEU,20191231,EPS,QTR,20200227,-16.5
WLL,WLL,96638740,WHITING PETROLEU,20190930,EPS,QTR,20191105,-28.5
WLL,WLL,96638740,WHITING PETROLEU,20190630,EPS,QTR,20190731,-21
WLL,WLL,96638740,WHITING PETROLEU,20190331,EPS,QTR,20190501,-12
WLL,WLL,96638740,WHITING PETROLEU,20181231,EPS,QTR,20190226,-3.75
WLL,WLL,96638740,WHITING PETROLEU,20180930,EPS,QTR,20181030,69
WLL,WLL,96638740,WHITING PETROLEU,20180630,EPS,QTR,20180731,47.25
WLL,WLL,96638740,WHITING PETROLEU,20180331,EPS,QTR,20180430,69
WLL,WLL,96638740,WHITING PETROLEU,20171231,EPS,QTR,20180221,-12.75
WMB,WMB,96945710,WILLIAMS,20220630,EPS,QTR,20220801,0.33
WMB,WMB,96945710,WILLIAMS,20220331,EPS,QTR,20220502,0.41
WMB,WMB,96945710,WILLIAMS,20211231,EPS,QTR,20220221,0.39
WMB,WMB,96945710,WILLIAMS,20210930,EPS,QTR,20211101,0.34
WMB,WMB,96945710,WILLIAMS,20210630,EPS,QTR,20210802,0.27
WMB,WMB,96945710,WILLIAMS,20210331,EPS,QTR,20210503,0.35
WMB,WMB,96945710,WILLIAMS,20201231,EPS,QTR,20210222,0.09
WMB,WMB,96945710,WILLIAMS,20200930,EPS,QTR,20201102,0.25
WMB,WMB,96945710,WILLIAMS,20200630,EPS,QTR,20200803,0.25
WMB,WMB,96945710,WILLIAMS,20200331,EPS,QTR,20200504,0.26
WMB,WMB,96945710,WILLIAMS,20191231,EPS,QTR,20200219,0.24
WMB,WMB,96945710,WILLIAMS,20190930,EPS,QTR,20191030,0.26
WMB,WMB,96945710,WILLIAMS,20190630,EPS,QTR,20190731,0.26
WMB,WMB,96945710,WILLIAMS,20190331,EPS,QTR,20190501,0.22
WMB,WMB,96945710,WILLIAMS,20181231,EPS,QTR,20190213,0.19
WMB,WMB,96945710,WILLIAMS,20180930,EPS,QTR,20181031,0.13
WMB,WMB,96945710,WILLIAMS,20180630,EPS,QTR,20180801,0.17
WMB,WMB,96945710,WILLIAMS,20180331,EPS,QTR,20180502,0.19
WMB,WMB,96945710,WILLIAMS,20171231,EPS,QTR,20180214,0.36
WMIH,WMIH,92936P10,WMIH,20180930,EPS,QTR,20181108,0.58
WMIH,WMIH,92936P10,WMIH,20180630,EPS,QTR,20180716,
WMIH,WMIH,92936P10,WMIH,20180331,EPS,QTR,20180601,
WMIH,WMIH,92936P10,WMIH,20171231,EPS,QTR,20180601,
WMK,WMK,94884910,WEIS MARKETS,20180630,EPS,QTR,20200511,
WMK,WMK,94884910,WEIS MARKETS,20180331,EPS,QTR,20200511,
WMK,WMK,94884910,WEIS MARKETS,20171231,EPS,QTR,20180313,
WMT,WMT,93114210,WALMART,20220731,EPS,QTR,20220816,1.77
WMT,WMT,93114210,WALMART,20220430,EPS,QTR,20220517,1.3
WMT,WMT,93114210,WALMART,20220131,EPS,QTR,20220217,1.53
WMT,WMT,93114210,WALMART,20211031,EPS,QTR,20211116,1.45
WMT,WMT,93114210,WALMART,20210731,EPS,QTR,20210817,1.78
WMT,WMT,93114210,WALMART,20210430,EPS,QTR,20210518,1.69
WMT,WMT,93114210,WALMART,20210131,EPS,QTR,20210218,1.46
WMT,WMT,93114210,WALMART,20201031,EPS,QTR,20201117,1.34
WMT,WMT,93114210,WALMART,20200731,EPS,QTR,20200818,1.56
WMT,WMT,93114210,WALMART,20200430,EPS,QTR,20200519,1.18
WMT,WMT,93114210,WALMART,20200131,EPS,QTR,20200218,1.38
WMT,WMT,93114210,WALMART,20191031,EPS,QTR,20191114,1.16
WMT,WMT,93114210,WALMART,20190731,EPS,QTR,20190815,1.27
WMT,WMT,93114210,WALMART,20190430,EPS,QTR,20190516,1.13
WMT,WMT,93114210,WALMART,20190131,EPS,QTR,20190219,1.41
WMT,WMT,93114210,WALMART,20181031,EPS,QTR,20181115,1.08
WMT,WMT,93114210,WALMART,20180731,EPS,QTR,20180816,1.29
WMT,WMT,93114210,WALMART,20180430,EPS,QTR,20180517,1.14
WMT,WMT,93114210,WALMART,20180131,EPS,QTR,20180220,1.33
WOW,WOW,96758W10,WIDEOPENWEST,20220630,EPS,QTR,20220805,0.05
WOW,WOW,96758W10,WIDEOPENWEST,20220331,EPS,QTR,20220509,0.07
WOW,WOW,96758W10,WIDEOPENWEST,20211231,EPS,QTR,20220224,-0.03
WOW,WOW,96758W10,WIDEOPENWEST,20210930,EPS,QTR,20211108,6.24
WOW,WOW,96758W10,WIDEOPENWEST,20210630,EPS,QTR,20210805,0.15
WOW,WOW,96758W10,WIDEOPENWEST,20210331,EPS,QTR,20210504,0.11
WOW,WOW,96758W10,WIDEOPENWEST,20201231,EPS,QTR,20210224,0.04
WOW,WOW,96758W10,WIDEOPENWEST,20200930,EPS,QTR,20201105,0.11
WOW,WOW,96758W10,WIDEOPENWEST,20200630,EPS,QTR,20200803,0.03
WOW,WOW,96758W10,WIDEOPENWEST,20200331,EPS,QTR,20200504,0
WOW,WOW,96758W10,WIDEOPENWEST,20191231,EPS,QTR,20200304,0.08
WOW,WOW,96758W10,WIDEOPENWEST,20190930,EPS,QTR,20191101,0.14
WOW,WOW,96758W10,WIDEOPENWEST,20190630,EPS,QTR,20190802,0.12
WOW,WOW,96758W10,WIDEOPENWEST,20190331,EPS,QTR,20190507,0.1
