TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
EVH,15452,30050B10,20150716,20220331,1
EVOL,86062,30049R10,19980618,20090720,1
EVOL,86062,30049R20,20090820,20181231,1
EVOP,17790,26927E10,20180719,20220331,1
EVRC,13837,30040P10,20130516,20220331,1
EW,87657,28176E10,20000518,20220331,1
EWBC,86719,27579R10,19990218,20220331,1
EWSC,11936,81103910,19881020,19961113,1
EWSC,84176,81105420,19961219,20080715,1
EWSC,84176,81105440,20080717,20220331,1
EXAC,83503,30064E10,19960815,20180214,1
EXAS,88863,30063P10,20010315,20220331,1
EXEL,88159,30161Q10,20000518,20220331,1
EXLS,91500,30208110,20061116,20220331,1
EXPD,87717,30213010,19850214,20220331,1
EXPE,87388,30212510,19991216,20030808,1
EXPE,90808,30212P10,20050818,20111220,1
EXPE,90808,30212P30,20120119,20220331,1
EXPO,87725,30216310,19850815,19880502,1
EXPO,87725,45774W10,19880519,20220331,1
EXPR,93373,30219E10,20100520,20220331,1
EXTM,86822,30226D10,19990520,20220331,1
EY,42550,29765910,19760115,20020630,1
EY,42550,29765960,20020718,20040620,1
EY,42550,65158710,20040715,20220331,1
EYE,65541,21689510,19830818,19870621,1
EYE,65541,21664810,19870716,19950921,1
EYE,65541,21664840,19951019,20220331,1
EZPW,76798,30230110,19911114,20220331,1
F,25785,34537010,19760115,20000802,1
F,25785,34537086,20000817,20220331,1
FABC,35044,31846410,19761118,19940501,1
FABC,35044,75894010,19940519,20040630,1
FABC,35044,7591EP10,20040715,20220331,1
FAF,93374,31847R10,20100617,20220331,1
FAHN,78451,30292110,19891116,20030901,1
FAHN,78451,68379710,20030918,20210129,1
FAIL,76261,30313210,19901018,19980308,1
FAIL,76261,30214U10,19980319,20220331,1
FAMC,80169,31314830,19970220,20220331,1
FAMR,35124,31852210,19840119,19920916,1
FAMR,35124,31852230,19920925,20100601,1
FAMR,35124,21871D10,20100617,20210603,1
FANG,13641,25278X10,20121108,20220331,1
FARO,85372,31164210,19971120,20220331,1
FAST,11618,31190010,19880114,20220331,1
FATE,14245,31189P10,20131017,20220331,1
FBA1,10629,30252010,19930218,20220331,1
FBG1,85653,35843310,19980219,20030330,1
FBG1,85653,35843410,20030417,20090609,1
FBG1,85653,04135610,20090618,20091006,1
FBG1,85653,04135620,20091015,20220331,1
FBHS,12981,34964C10,20111020,20220331,1
FBIZ,90949,31939010,20060615,20220331,1
FBK,13407,30303M10,20120518,20220331,1
FBM,16579,35039210,20170316,20210128,1
FBNC,11285,31891010,19870430,20220331,1
FBNK,12884,31985010,20110818,20181001,1
FBS,66157,31927910,19760115,19970803,1
FBS,66157,90297310,19970814,20010226,1
FBST,80812,31566210,19941215,20070508,1
FBST,80812,29268T10,20070517,20140717,1
FBST,80812,29268T30,20140814,20200513,1
FBST,80812,29268T40,20200612,20220331,1
FBSY,,,19960314,19980513,6
FBSY,86382,31938310,19981001,20150907,1
FBSY,86382,31938320,20150917,20220331,1
FCAP,35263,31941410,19820520,19900314,1
FCAP,35263,89840210,19900315,20220331,1
FCB2,88944,31983A10,20010830,20220331,1
FCBP,88343,31983B10,20030220,20080513,1
FCBP,88343,69526310,20080515,20220331,1
FCE,31974,34555010,19780914,20160103,1
FCE,31974,34560510,20160114,20181207,1
FCPTW,15719,35086T10,20151119,20220331,1
FCX,75294,35671D10,19880818,19951018,1
FCX,81774,35671D85,19951019,20220331,1
FD,77462,31410J10,19920319,19941219,1
FD,77462,31410H10,19950119,20070531,1
FD,77462,55616P10,20070614,20220331,1
FD1,83597,30307510,19960815,20220331,1
FDX,60628,31330910,19791115,19980111,1
FDX,60628,31304N10,19980219,20000120,1
FDX,60628,31428X10,20000217,20220331,1
FELE,37568,35351410,19760115,20220331,1
FEMP,35554,32007610,19830120,19980531,1
FEMP,35554,55261F10,19980618,20220331,1
FET,13337,34984V10,20120517,20201109,1
FET,13337,34984V20,20201119,20220331,1
FEYE,14159,31816Q10,20131017,20211004,1
FEYE,14159,56266210,20211014,20220331,1
FFBC,35685,32020910,19950420,20220331,1
FFBH,83504,32020F10,19960620,20110503,1
FFBH,83504,32020F30,20110519,20120804,1
FFG,83720,30239F10,19960919,20210525,1
FFIC,82573,34387310,19951121,20220331,1
FFIV,86964,31561610,19990715,20220331,1
FFNW,92303,32022K10,20071018,20220331,1
FFPR,11018,31993610,19880218,19941114,1
FFPR,11018,33761K10,19941117,19980930,1
FFPR,11018,31867210,19981015,20110106,1
FFPR,11018,31867270,20110120,20220331,1
FFSM,87952,32019F10,19870319,19910101,1
FFSM,87952,37637610,19910117,19980806,1
FFSM,87952,37637Q10,19980820,20220331,1
FGEN,15065,31572Q80,20141218,20220331,1
FHWN/1,16253,32051X10,20160818,20220331,1
FI2L,88965,31945920,20040415,20150503,1
FI2L,88965,17886710,20150514,20220331,1
FIBK,93304,32055Y20,20100520,20220331,1
FICI,11533,30325010,19871119,20220331,1
FIFB,79824,32020R10,19980115,20220331,1
FII,86102,31421110,19980716,20220331,1
FIIS,86965,31758540,19990819,20220331,1
FINL,77669,31792310,19920716,20180615,1
FISV,10696,33773810,19861016,20220331,1
FITB,34746,31677310,19810820,20220331,1
FIVN,14596,33830710,20140515,20220331,1
FIX,85059,19990810,19970814,20220331,1
FIXX,17358,43808310,20180517,20220331,1
FIZ,76839,63501710,20010614,20220331,1
FLDM,12577,34385P10,20110414,20220331,1
FLDM,,,20220414,,6
FLDT,,,20011220,20060816,6
FLDT,12380,70021530,20101102,20220331,1
FLGS,84734,33793010,19970619,20100527,1
FLGS,84734,33793050,20100617,20121010,1
FLGS,84734,33793070,20121018,20220331,1
FLIC,11006,32073410,19870108,20220331,1
FLIR,79265,30244510,19930715,20210513,1
FLKS,15177,33938A10,20150319,20190721,1
FLKS,15177,79400X10,20190815,20220331,1
FLO,49031,34349610,19770519,20010326,1
FLO,88924,34349810,20010419,20220331,1
FLR1,88853,34341210,20010118,20220331,1
FLTT,12449,33904110,20110120,20220331,1
FLWS,87162,68243Q10,19990916,20220331,1
FLXN,14457,33938J10,20140320,20211118,1
FMBI,35917,32086710,19880317,20220215,1
FMC,19166,30249110,19760115,19860527,1
FMC2,19166,30249130,19860528,20220331,1
FMGQ,,,20071115,20090114,6
FMGQ,13712,91071010,20121211,20220331,1
FMIU,14160,35046510,20131114,20180730,1
FMK1,77453,34483920,19920514,19991003,1
FMK1,77453,46636710,19991014,20220331,1
FMNB,,,19961114,20030813,6
FMNB,13006,30962710,20110915,20220331,1
FMWF,79571,32087810,19960314,20050130,1
FMWF,79571,59100U10,20050217,20220331,1
FNAC,36127,33556210,19830818,19890411,1
FNAC,36127,85508310,19890420,19981119,1
FNAC,36127,33763V10,19981217,20010226,1
FNAC,66157,90297330,20010315,20220331,1
FNC,84389,32094210,20000217,20040222,1
FNC,84389,78401V10,20040318,20130729,1
FNC,84389,32023E10,20130815,20140629,1
FNC,84389,84044110,20140717,20220331,1
FND,16664,33975010,20170518,20220331,1
FNGN,93305,31748510,20100520,20180718,1
FNKO,17043,36100810,20171214,20220331,1
FNLC,87067,33571610,20031120,20080501,1
FNLC,87067,31866P10,20080515,20191231,1
FNQ,77637,35459610,19920716,19970601,1
FNQ,77637,35346910,19970619,20220331,1
FNSR,87390,31787A10,19991216,20090927,1
FNSR,87390,31787A50,20091015,20190923,1
FNTN,90925,31620R10,20051117,20140630,1
FNTN,90925,31620R30,20140717,20220331,1
FOE,21135,31540510,19760115,20220331,1
FOLD,92040,03152W10,20070614,20220331,1
FORK,92478,34623310,20080117,20171005,1
FORK,16965,34623210,20171019,20220331,1
FORR,84210,34656310,19970116,20220331,1
FORT,76721,34956C10,19910815,19920726,1
FORT,76721,22100610,19920820,20220331,1
FORX,89753,34637510,20030814,20220331,1
FOSL,79089,34988210,19930520,20130605,1
FOSL,79089,34988V10,20130620,20220331,1
FOXF,14097,35138V10,20130919,20220331,1
FPL,24205,34108110,19760115,19841211,1
FPL,24205,30257110,19850117,20100602,1
FPL,24205,65339F10,20100617,20220331,1
FPRX,14161,33830X10,20131017,20210415,1
FPTB,89482,33589V10,20031016,20130715,1
FPTB,89482,05990K10,20130718,20220331,1
FRAH,12915,35179310,20110818,20190701,1
FRAH,12915,35179320,20190718,20201214,1
FRCA,12448,33616C10,20101216,20220331,1
FRED,77420,35610810,19920514,20190917,1
FRED,,,20190919,20200131,6
FRGI,13375,31660B10,20120517,20220331,1
FRME,75605,32081710,19930520,20220331,1
FRPT,15067,35803910,20141218,20220331,1
FRRI,37584,35461310,19860320,20220331,1
FRSH,14654,69881410,20140619,20190522,1
FRTA,16384,34960W10,20161117,20220317,1
FSCS,,,20100114,20130515,6
FSCS,13896,31572120,20130517,20170312,1
FSCS,13896,31572130,20170316,20180524,1
FSCS,13896,31572140,20180614,20191212,1
FSCT,16984,34553D10,20171214,20200814,1
FSLR,91611,33643310,20061214,20220331,1
FSLY,18580,31188V10,20190620,20220331,1
FSS,47706,31385510,19781215,20220331,1
FSTR,37402,35006010,19830915,20220331,1
FTAI,15351,34960P10,20150618,20220331,1
FTDC,14247,30281V10,20131114,20190612,1
FTDC,,,20190620,20201231,6
FTDR,18064,35905A10,20181018,20220331,1
FTEK,79586,35952310,19940519,20220331,1
FTEN,36397,33716210,19760115,20040420,1
FTEN,36397,32051710,20040520,20220331,1
FTFL,12615,36116M10,20110323,20180316,1
FTIC,83509,34551810,19960620,19980622,1
FTIC,83509,30294110,19980716,20220331,1
FTII,90556,36113B30,20050217,20140512,1
FTII,90556,36113B40,20140515,20180506,1
FTII,90556,36116X10,20180517,20190424,1
FTII,,,20190620,20201231,6
FTK,90783,34338910,20051020,20220331,1
FTNT,93132,34959E10,20091217,20220331,1
FTSI,17273,30283W10,20180315,20200511,1
FTSI,17273,30283W20,20200514,20201119,1
FTSI,17273,30283W30,20201217,20220304,1
FTSV,17883,34983P10,20180816,20200406,1
FTVWI,16087,34959J10,20160714,20220331,1
FULL,37875,35969410,19760819,20220331,1
FULL,,,20220616,,6
FULT,88197,36027110,19880818,20220331,1
FVE,89252,33832D10,20020117,20190930,1
FVE,89252,33832D20,20191017,20220331,1
FWIN,13527,33829M10,20120816,20220331,1
FWWB,82575,33620W10,19951214,19980727,1
FWWB,82575,33748T10,19980820,20001029,1
FWWB,82575,06652V10,20001116,20110531,1
FWWB,82575,06652V20,20110616,20220331,1
FWZL,77643,31982910,19920610,20220331,1
G,19721,39802810,19760115,19910514,1
G,19721,25247010,19910516,19960815,1
G,83821,25247D10,19960919,20040329,1
G22,12840,20575010,20110610,20171109,1
G22,12840,20575020,20171116,20191128,1
G22,12840,20575030,20191219,20220331,1
GAIA,87321,36268Q10,19991216,20160714,1
GAIA,87321,36269P10,20160818,20220331,1
GART,10490,36664910,19861120,19880808,1
GART,79698,36665110,19931118,20220331,1
GBC,83233,39762410,19960306,20220331,1
GBND,38333,36915410,19760115,20050816,1
GBX,80719,39365710,19940915,20220331,1
GCAP,12451,36268W10,20101216,20200730,1
GCB,90885,37896710,20051020,20150823,1
GCB,90885,30034T10,20150917,20220331,1
GCCO,76135,38732810,19900719,20220331,1
GCI,47941,36473010,19760115,20150628,1
GCI,47941,87901J10,20150716,20220331,1
GCNC,84776,36930010,19970619,20180605,1
GCO,21055,37153210,19780720,20220331,1
GCOM,39731,38919010,19860320,20020829,1
GCOM,39731,38937520,20020919,20061018,1
GCOM,83989,38937510,20061019,20220331,1
GCOM/1,83989,38919020,19980716,20020829,1
GCOM/1,83989,38937510,20020919,20061018,1
GCOM/1,39731,38937520,20061019,20211108,1
GCPWI,15917,36164Y10,20160218,20220331,1
GD,12052,36955010,19760115,20220331,1
GDDY,15315,38023710,20150514,20220331,1
GDI,16692,36555P10,20170615,20200301,1
GDI,16692,45687V10,20200319,20220331,1
GDMN,93285,38111910,20100319,20220331,1
GDNH,,,20041118,20140917,6
GDNH,14925,10501E20,20140930,20220331,1
GDOT,11664,39304D10,20100819,20220331,1
GE,12060,36960410,19760115,20210801,1
GE,12060,36960430,20210819,20220331,1
GEB1,86444,37191610,19981208,20040912,1
GEB1,86444,37191630,20040916,20050403,1
GEB1,86444,45773H10,20050414,20140605,1
GEB1,86444,45773H20,20140717,20220331,1
GEPI,14168,70338P10,20131114,20200313,1
GERN,83756,37416310,19960919,20220331,1
GES2,83822,40161710,19960919,20220331,1
GET2,77062,36790110,19920514,19970930,1
GET2,85426,36790510,19971218,20120930,1
GET2,85426,78377T10,20121018,20220331,1
GEVO,12579,37439610,20110217,20150420,1
GEVO,12579,37439620,20150514,20170105,1
GEVO,12579,37439630,20170119,20180603,1
GEVO,12579,37439640,20180614,20220331,1
GFNF,91299,36982210,20121018,20210525,1
GHDX,90900,37244C10,20051020,20191107,1
GHM,60468,38455610,19830801,20220331,1
GHQ,92596,36172H10,20080320,20090929,1
GHQ,92596,46269C10,20091015,20220331,1
GIFI,84737,40230710,19970515,20220331,1
GIII,75905,36237H10,19900614,20220331,1
GIL1,77274,37555810,19920319,20220331,1
GIS,17144,37033410,19760115,20220331,1
GIXC,14094,13739U10,20130814,20191024,1
GIXC,14094,13739U20,20191114,20210330,1
GIXC,14094,92942V10,20210415,20220331,1
GKOS,15454,37732210,20150820,20220331,1
GLPC,82702,37892210,19990819,19991215,1
GLPC,82702,45256B10,19991216,20180506,1
GLPC,82702,03168L10,20180517,20220331,1
GLPI,14252,36467J10,20131114,20220331,1
GLT,57154,37731610,19770915,20201005,1
GLT,57154,37732010,20201015,20220331,1
GLUU,91900,37989010,20070322,20210428,1
GLW,22293,21932710,19760115,19890430,1
GLW,22293,21935010,19890518,20220331,1
GLYM,14431,38000Q10,20140220,20220331,1
GME,89301,36466R10,20020314,20051009,1
GME,89301,36467W10,20051020,20220331,1
GMEZ,13543,37957720,20120920,20220331,1
GML,81665,37932110,19950817,19990518,1
GML,81665,87185110,19990520,20210620,1
GML,81665,37892E10,20210715,20220331,1
GMO,91418,45127230,20070315,20071008,1
GMO,91418,37037310,20071018,20200930,1
GMO,,,20201015,,6
GMS,16076,36251C10,20160616,20220331,1
GMT,12036,36144810,19760115,20220331,1
GMXX,,,20040520,20161019,6
GMXX,16472,87603340,20161108,20181017,1
GMXX,16472,57055L10,20181018,20220331,1
GN1C,12660,36191G10,20110401,20200629,1
GN1C,,,20200716,,6
GNBP,,,20101014,20131113,6
GNBP,15222,53619R10,20150226,20170627,1
GNBP,15222,46226010,20170720,20220331,1
GNCA,14458,37242710,20140320,20190521,1
GNCA,14458,37242740,20190620,20220331,1
GNCM,12173,36938510,19940616,20180221,1
GNCM,17334,36164V30,20180315,20201218,1
GNEE,13019,37228420,20111117,20211231,1
GNLC,90164,39525910,20040520,20220331,1
GNM,12369,37045V10,20101118,20220331,1
GNMK,93393,37230910,20100617,20210421,1
GNRC,93246,36873610,20100218,20220331,1
GNTX,38659,37190110,19840816,20220331,1
GNWD,90162,37247D10,20040617,20220331,1
GNWR,83661,37155910,19960815,20191227,1
GOGO,13956,38046C10,20130718,20220331,1
GON1,79144,37246W10,19930520,20000831,1
GOOG,90319,38259P50,20040819,20151004,1
GOOG,90319,02079K30,20151015,20220331,1
GOOG/1,14542,38259P70,20140918,20151004,1
GOOG/1,14542,02079K10,20151015,20220331,1
GORO,12049,38068T10,20100830,20220331,1
GOSS,18377,38341P10,20190314,20220331,1
GPC,46674,37246010,19760115,20220331,1
GPI,85427,39890510,19971218,20220331,1
GPN,88873,37940X10,20010816,20220331,1
GPOR,91128,40263530,20060228,20201125,1
GPRE,91161,39322210,20060420,20220331,1
GPS,59010,36477410,19780518,19850602,1
GPS,59010,36476010,19850620,20220331,1
GRA,25005,38388310,19760115,19960927,1
GRA,83988,38391110,19961017,19980331,1
GRA,85908,38388F10,19980416,20210921,1
GRAC,39571,38410910,19821216,20220331,1
GRC,53604,38308210,19760115,20220331,1
GROW,91287,90295210,20040219,20220331,1
GRPN,13108,39947310,20111117,20200513,1
GRPN,13108,39947320,20200611,20220331,1
GRUB,14567,40011010,20140515,20210614,1
GSAT,91612,37897340,20061116,20220331,1
GSBC,75906,39090510,19910314,20220331,1
GSCN,82261,37073710,19951116,19990323,1
GSCP,,,20031120,20070718,6
GSCP,92174,37940G10,20070719,20200827,1
GSG,86868,38141G10,19990520,20220331,1
GSHD,17688,38267D10,20180614,20220331,1
GSIT,91901,36241U10,20070419,20220331,1
GSKY,17795,39572G10,20180719,20220329,1
GSL,91453,Y2718310,20080918,20190324,1
GSL,91453,Y2718360,20190418,20220331,1
GSM,92983,37954N20,20090917,20151223,1
GSM,15862,G3385610,20160114,20220331,1
GT,16432,38255010,19760115,20220331,1
GTA1,84581,38168B10,19970320,20100309,1
GTA1,84581,71426V10,20100318,20161013,1
GTA1,84581,71426V30,20161020,20190304,1
GTA1,,,20190314,20191231,6
GTHX,16705,3621LQ10,20170615,20220331,1
GTIM,76360,38214088,20001116,20101230,1
GTIM,76360,38214087,20110120,20220331,1
GTLS,91402,16115Q30,20060817,20220331,1
GTLT,13993,37897910,20130617,20140101,1
GTLT,13993,36239310,20140116,20210701,1
GTRI,92619,38500T10,20080408,20220331,1
GTS,91069,36729910,20061019,20090802,2
GTS,91069,36729920,20090803,20140202,1
GTS,91069,36729W20,20140220,20180906,1
GTS,,,20180920,20201231,6
GTX,18065,36650510,20181018,20220331,1
GTXI,90031,40052B10,20040318,20161205,1
GTXI,90031,40052B20,20161215,20190609,1
GTXI,90031,68236P10,20190620,20220331,1
GTY,62367,37429010,19860116,19980201,1
GTY,62367,37429710,19980319,20220331,1
GWB,14969,39141610,20141120,20220131,1
GWRE,13181,40171V10,20120315,20220331,1
GWW,52695,38480210,19760115,20220331,1
GWW,,,20220616,,6
GY,20765,37135210,19760115,19840328,1
GY,20765,36868210,19840419,20150426,1
GY,20765,00780010,20150514,20220331,1
HABT,15068,40449J10,20141218,20200318,1
HAE,76837,40502410,19910620,20220331,1
HAFC,88865,41049510,20020314,20111218,1
HAFC,88865,41049520,20120119,20220331,1
HAI,81666,41984910,19970417,20020902,1
HAI,81666,41987910,20020919,20220331,1
HAL,23819,40621610,19760115,20220331,1
HANO,85240,41076810,19970814,20070820,1
HANO,92245,30225X10,20070920,20151103,1
HANO,92245,03957W10,20151119,20220331,1
HANS,88031,41131010,19980319,20120108,1
HANS,88031,61174010,20120119,20150614,1
HANS,88031,61174X10,20150618,20220331,1
HAS,52978,41805610,19800117,20220331,1
HATH,41188,41901110,19830714,20021119,1
HATH,41188,01933010,20021219,20220331,1
HAVT,41217,41959610,19780817,20220331,1
HB,52716,43157310,19760115,20080331,1
HB,52716,43147510,20080417,20211210,1
HBAN,42906,44615010,19760115,20220331,1
HBHC,76684,41012010,19910815,20220331,1
HBI,91416,41034510,20060914,20220331,1
HBIO,88839,41690610,20010315,20220331,1
HBNC,11565,44040710,19960314,20220331,1
HBP,87464,44845110,20000120,20201231,1
HCAT,18789,42225T10,20190919,20220331,1
HCAZ,12622,40412C10,20110317,20220331,1
HCII,92780,43741E10,20080915,20130618,1
HCII,92780,40416E10,20130620,20220331,1
HCLP,13544,42833710,20120920,20200713,1
HCLP,,,20200716,,6
HCMU,85909,41076110,19980416,20090419,1
HCMU,85909,93317W10,20090514,20180117,1
HCMU,85909,25501G10,20180212,20181106,1
HCSG,41292,42190610,19840614,20220331,1
HD,66181,43707610,19820520,20220331,1
HDI,70033,41282210,19870219,20220331,1
HDNG,81620,41232430,19950615,20180525,1
HDP,15128,44089410,20150115,20190102,1
HDSS,13957,40416M10,20130718,20201223,1
HE,41187,41986610,19760115,19830615,4
HE,41187,41987010,19830701,20220331,1
HECC,92588,42726M10,20080320,20220331,1
HEES,91080,40403010,20060216,20220331,1
HEI,32678,42280510,19860717,19930427,1
HEI,32678,42280610,19930520,20220331,1
HEI/1,85945,42280620,19980716,20220331,1
HELE,41452,42308810,19830616,19940216,1
HELE,41452,G4388N10,19940317,20220331,1
HESM,16665,42810410,20170518,20191216,1
HESM,19098,42810310,20191219,20220331,1
HFF,91692,40418F10,20070215,20190701,1
HFWA,85731,42722X10,19980219,20220331,1
HGR,10051,41043F20,19911114,20220331,1
HGV,16498,43283X10,20170119,20220331,1
HHCW,12373,44267D10,20101118,20220331,1
HHGP,71862,41383310,19890817,20170316,1
HHS2,79903,41619610,19931216,20180117,1
HHS2,79903,41619620,20180201,20220331,1
HIBB,84084,42856510,19961114,20070211,1
HIBB,84084,42856710,20070215,20220331,1
HIGW,82775,45068H10,19960118,19970504,1
HIGW,82775,41651510,19970515,20220331,1
HIIQ,13794,42225K10,20130214,20200305,1
HIIQ,13794,08182C10,20200319,20200820,1
HIIW,12623,44641310,20110414,20220331,1
HIK,92597,43157110,20080417,20220331,1
HITN,91355,43146610,20060720,20191231,1
HIVE,14498,00778610,20140515,20190808,1
HL,32651,42270410,19760115,20220331,1
HLFS,75985,40624Q10,20040520,20060730,1
HLFS,75985,40624Q20,20060817,20220331,1
HLIT,81621,41316010,19950720,20220331,1
HLNE,16632,40749710,20170420,20220331,1
HLTT,14338,43300A10,20131219,20170103,1
HLTT,14338,43300A20,20170119,20220331,1
HMHC,14312,44157R10,20140116,20220331,1
HMN,77120,44032710,19920416,20220331,1
HMST,13278,43785V10,20120419,20220331,1
HMSY,78156,42219M10,19930218,20030302,1
HMSY,78156,40425J10,20030320,20210331,1
HMT1,46703,44107810,19940317,19981229,1
HMT1,46703,44107P10,19990114,20220331,1
HMTV,13876,42365Q10,20130516,20220331,1
HNM,43238,41052210,19760115,20000831,1
HNM,88597,73179P10,20000914,20200712,1
HNM,88597,05368V10,20200716,20220331,1
HOBM,91356,43689320,20060623,20220331,1
HOC,32803,43575810,19830915,19840718,1
HOC,32803,43575820,19840816,19851204,1
HOC,32803,43575830,19851219,20110630,1
HOC,32803,43610610,20110714,20220314,1
HOC,32803,40394910,20220317,20220331,1
HOFT,89416,43903810,20030116,20220331,1
HOLX,76095,43644010,19900419,20220331,1
HONI,42439,43809210,19780518,20040504,1
HONI,42439,40425110,20040520,20220331,1
HOSS,42578,44054210,19831020,19960313,1
HOSS,90067,44054310,20040520,20191220,1
HOSS,,,20200116,20211231,6
HOU,21792,44216110,19770117,19990207,1
HOU,21792,75952J10,19990218,20020930,1
HOU,21792,15189T10,20021017,20220331,1
